StudentID,Gender,Height,Weight,Age
728400,M,5.2,59,12
6129930,F,5.6,46,13
2695885,F,4.8,55,12
4627538,F,5.5,80,13
7038672,F,4.9,50,14
3577775,F,5.4,77,13
7042950,F,4.5,60,14
3840822,M,5,62,21
121928,M,4.5,69,18
370756,M,5.2,68,20
9546583,M,6.2,49,19
89442,M,4.8,45,18
1976102,M,5.6,56,18
2610644,M,4.9,80,18
8789464,M,4.6,63,27
7537462,M,5.2,75,26
788239,M,4.8,75,26
8988418,F,6.2,52,27
5901981,F,4.5,71,25
3354560,F,5.9,74,24
6107973,F,5.1,76,28
1454007,F,5.6,77,22
8514660,F,5.9,70,26
1109518,F,4.7,71,22
9539027,F,5.6,48,23
9247275,M,4.6,77,27
9117198,M,5.8,62,24
6679942,M,5.7,53,28
7659457,M,5.7,65,13
5971106,M,6.1,72,12
8835167,F,5.2,46,13
7371433,F,6.2,65,12
4012249,F,4.5,67,13
2912969,F,5.2,52,14
1122895,F,5,54,13
158505,F,4.7,50,14
9412340,M,5.9,56,21
7382150,M,5.6,74,18
4367545,M,5.4,55,20
5173470,M,4.6,73,19
3394604,M,6.2,68,18
9833051,M,5.2,58,18
2903060,M,4.9,69,18
5063277,M,4.7,67,27
3385131,M,5.8,55,26
377796,M,4.9,65,26
9596783,F,6,53,27
7211944,F,5.4,69,25
8567428,F,5.5,68,24
1443942,F,4.9,69,28
6450518,F,5.1,80,22
6452571,F,5.1,52,26
7833390,F,5,57,22
8092469,F,5.2,78,23
710313,M,5.8,75,27
2850468,M,6,73,24
9956702,M,4.7,61,28
2763204,M,5.5,55,13
9610828,M,5.5,79,12
2800990,F,5.3,69,13
4208036,F,5.4,60,12
3613665,F,4.6,51,13
9394301,F,6.2,65,14
6472567,F,5.1,65,13
2525671,F,5.1,53,14
8155243,M,5.4,79,21
285356,M,5.5,73,18
5009114,M,4.7,74,20
4555616,M,4.9,70,19
9858284,M,5.2,63,18
5800433,M,4.6,77,18
6461318,M,4.5,70,18
2785095,M,5.6,69,27
3255526,M,5.5,64,26
7152896,M,5.7,56,26
9534024,F,6,65,27
596038,F,5.4,77,25
1445518,F,4.5,58,24
1048996,F,5.2,74,28
9774607,F,6,73,22
4476618,F,5.7,75,26
2199009,F,5.1,52,22
7711501,F,5.6,67,23
5335850,M,5.5,61,27
2487463,M,5.1,51,24
4729006,M,4.5,65,28
488612,M,5.2,70,13
9409591,M,6.1,80,12
4725250,F,4.5,53,13
5999704,F,4.8,75,12
9194531,F,4.9,77,13
5880201,F,5.3,76,14
8242450,F,4.7,52,13
2260372,F,6,78,14
969986,M,4.8,80,21
1460973,M,5.5,59,18
4577943,M,5.5,53,20
9007151,M,4.6,68,19
7204050,M,5.2,52,18
7409090,M,4.7,63,18
8757864,M,5.6,65,18
1490961,M,4.5,64,27
1928167,M,5.9,55,26
7221544,M,6.1,79,26
8832341,F,5.9,64,27
1598036,F,5.4,50,25
449570,F,6,49,24
2547412,F,6,71,28
8545843,F,5,77,22
7076282,F,5.2,70,26
8759860,F,4.7,50,22
7458923,F,5,53,23
2527801,M,4.5,49,27
6938860,M,6.2,68,24
7789852,M,5.9,62,28
4466273,M,5.2,74,13
6488336,M,5.2,59,12
5241383,F,5.6,46,13
6581886,F,4.8,55,12
12434,F,5.5,80,13
340976,F,4.9,50,14
5033959,F,5.4,77,13
3516605,F,4.5,60,14
4789546,M,5,62,21
3572629,M,4.5,69,18
2845543,M,5.2,68,20
9357976,M,6.2,49,19
3593386,M,4.8,45,18
5835701,M,5.6,56,18
25897,M,4.9,80,18
7529163,M,4.6,63,27
2031508,M,5.2,75,26
3980309,M,4.8,75,26
4537155,F,6.2,52,27
1937947,F,4.5,71,25
1554957,F,5.9,74,24
6643358,F,5.1,76,28
7875206,F,5.6,77,22
1235385,F,5.9,70,26
3598410,F,4.7,71,22
9575887,F,5.6,48,23
8275184,M,4.6,77,27
5016827,M,5.8,62,24
2176881,M,5.7,53,28
9836827,M,5.7,65,13
5670268,M,6.1,72,12
1874143,F,5.2,46,13
6086546,F,6.2,65,12
7409153,F,4.5,67,13
8313133,F,5.2,52,14
3421640,F,5,54,13
8441846,F,4.7,50,14
7058391,M,5.9,56,21
8860374,M,5.6,74,18
3040893,M,5.4,55,20
9546086,M,4.6,73,19
3371609,M,6.2,68,18
8006869,M,5.2,58,18
7777221,M,4.9,69,18
7960015,M,4.7,67,27
1589672,M,5.8,55,26
9977711,M,4.9,65,26
4014065,F,6,53,27
5210116,F,5.4,69,25
5817164,F,5.5,68,24
4474049,F,4.9,69,28
9102862,F,5.1,80,22
3184397,F,5.1,52,26
692341,F,5,57,22
281936,F,5.2,78,23
4555616,M,5.8,75,27
6677770,M,6,73,24
9821529,M,4.7,61,28
904520,M,5.5,55,13
3495367,M,5.5,79,12
2136431,F,5.3,69,13
1477376,F,5.4,60,12
3462992,F,4.6,51,13
8112280,F,6.2,65,14
944246,F,5.1,65,13
5706476,F,5.1,53,14
8372016,M,5.4,79,21
8943114,M,5.5,73,18
7077450,M,4.7,74,20
3345985,M,4.9,70,19
6876771,M,5.2,63,18
4523938,M,4.6,77,18
8287123,M,4.5,70,18
4776456,M,5.6,69,27
9092590,M,5.5,64,26
7555442,M,5.7,56,26
5424067,F,6,65,27
6392295,F,5.4,77,25
7386282,F,4.5,58,24
6006997,F,5.2,74,28
3221367,F,6,73,22
7436508,F,5.7,75,26
8499575,F,5.1,52,22
1631717,F,5.6,67,23
8955694,M,5.5,61,27
6427149,M,5.1,51,24
7353784,M,4.5,65,28
9123171,M,5.2,70,13
8959470,M,6.1,80,12
2558679,F,4.5,53,13
2625553,F,4.8,75,12
6137079,F,4.9,77,13
169534,F,5.3,76,14
9144198,F,4.7,52,13
9318703,F,6,78,14
2966516,M,4.8,80,21
1235819,M,5.5,59,18
7019947,M,5.5,53,20
1347251,M,4.6,68,19
821659,M,5.2,52,18
5956984,M,4.7,63,18
7067764,M,5.6,65,18
9472149,M,4.5,64,27
7546785,M,5.9,55,26
4488575,M,6.1,79,26
1173177,F,5.9,64,27
4440289,F,5.4,50,25
7344288,F,6,49,24
4134222,F,6,71,28
4062822,F,5,77,22
4640959,F,5.2,70,26
5074554,F,4.7,50,22
9156466,F,5,53,23
1650255,M,4.5,49,27
6016889,M,6.2,68,24
1590102,M,5.9,62,28
9040776,M,5.2,74,13
2238097,M,5.2,59,12
5247683,F,5.6,46,13
7123933,F,4.8,55,12
1576904,F,5.5,80,13
7026997,F,4.9,50,14
8443387,F,5.4,77,13
1511512,F,4.5,60,14
5516565,M,5,62,21
7797809,M,4.5,69,18
2601045,M,5.2,68,20
622730,M,6.2,49,19
5590939,M,4.8,45,18
8959836,M,5.6,56,18
2121536,M,4.9,80,18
6190911,M,4.6,63,27
5022908,M,5.2,75,26
6462883,M,4.8,75,26
4624911,F,6.2,52,27
4223848,F,4.5,71,25
4746494,F,5.9,74,24
7427186,F,5.1,76,28
6521147,F,5.6,77,22
8435237,F,5.9,70,26
3642634,F,4.7,71,22
181997,F,5.6,48,23
3484706,M,4.6,77,27
5720832,M,5.8,62,24
5589008,M,5.7,53,28
8291609,M,5.7,65,13
4984686,M,6.1,72,12
3634345,F,5.2,46,13
6688986,F,6.2,65,12
2997136,F,4.5,67,13
34454,F,5.2,52,14
913143,F,5,54,13
1729063,F,4.7,50,14
2199469,M,5.9,56,21
9182626,M,5.6,74,18
5017425,M,5.4,55,20
6708000,M,4.6,73,19
5438781,M,6.2,68,18
4265375,M,5.2,58,18
4739828,M,4.9,69,18
9239838,M,4.7,67,27
9308946,M,5.8,55,26
5455832,M,4.9,65,26
3591252,F,6,53,27
7625574,F,5.4,69,25
4004146,F,5.5,68,24
8111471,F,4.9,69,28
4491726,F,5.1,80,22
9843822,F,5.1,52,26
6487168,F,5,57,22
360701,F,5.2,78,23
853145,M,5.8,75,27
9209805,M,6,73,24
8925410,M,4.7,61,28
7196744,M,5.5,55,13
4500162,M,5.5,79,12
9565313,F,5.3,69,13
2180378,F,5.4,60,12
7298987,F,4.6,51,13
9241177,F,6.2,65,14
4455404,F,5.1,65,13
5115351,F,5.1,53,14
2906472,M,5.4,79,21
8868020,M,5.5,73,18
3087697,M,4.7,74,20
8883306,M,4.9,70,19
450076,M,5.2,63,18
2580250,M,4.6,77,18
540230,M,4.5,70,18
6579092,M,5.6,69,27
736281,M,5.5,64,26
5766291,M,5.7,56,26
7888484,F,6,65,27
8060280,F,5.4,77,25
3808411,F,4.5,58,24
4059518,F,5.2,74,28
8496580,F,6,73,22
3612787,F,5.7,75,26
7585134,F,5.1,52,22
9002824,F,5.6,67,23
4164380,M,5.5,61,27
7278924,M,5.1,51,24
3375182,M,4.5,65,28
8138608,M,5.2,70,13
7273463,M,6.1,80,12
6824841,F,4.5,53,13
4648994,F,4.8,75,12
1218796,F,4.9,77,13
3436989,F,5.3,76,14
9972875,F,4.7,52,13
7679069,F,6,78,14
9425210,M,4.8,80,21
6492828,M,5.5,59,18
5558590,M,5.5,53,20
2193758,M,4.6,68,19
6656934,M,5.2,52,18
,M,4.7,63,18
,M,5.6,65,18
,M,4.5,64,27
,M,5.9,55,26
,M,6.1,79,26
9763422,F,5.9,64,27
2887209,F,5.4,50,25
4101695,F,6,49,24
8538595,F,6,71,28
8058664,F,5,77,22
197591,F,5.2,70,26
3938867,F,4.7,50,22
7430820,F,5,53,23
7318118,M,4.5,49,27
2359088,M,6.2,68,24
863770,M,5.9,62,28
3900076,M,5.2,74,13
4816523,M,5.2,59,12
5409947,F,5.6,46,13
1936317,F,4.8,55,12
5196218,F,5.5,80,13
6925243,F,4.9,50,14
6436233,F,5.4,77,13
9020200,F,4.5,60,14
1350387,M,5,62,21
4535845,M,4.5,69,18
2024947,M,5.2,68,20
4816499,M,6.2,49,19
2235435,M,4.8,45,18
9073803,M,5.6,56,18
7768706,M,4.9,80,18
5130585,M,4.6,63,27
4463438,M,5.2,75,26
25380,M,4.8,75,26
6557973,F,6.2,52,27
814318,F,4.5,71,25
7327035,F,5.9,74,24
5680532,F,5.1,76,28
2116999,F,5.6,77,22
1148994,F,5.9,70,26
8435270,F,4.7,71,22
763642,F,5.6,48,23
7977240,M,4.6,77,27
9996575,M,5.8,62,24
1060107,M,5.7,53,28
3694419,M,5.7,65,13
919406,M,6.1,72,12
8373263,F,5.2,46,13
2442521,F,6.2,65,12
6108158,F,4.5,67,13
8318250,F,5.2,52,14
8065332,F,5,54,13
6139354,F,4.7,50,14
2213537,M,5.9,56,21
7040391,M,5.6,74,18
9659197,M,5.4,55,20
9770949,M,4.6,73,19
6404313,M,6.2,68,18
6953831,M,5.2,58,18
105482,M,4.9,69,18
8423170,M,4.7,67,27
2242275,M,5.8,55,26
2558817,M,4.9,65,26
9880803,F,6,53,27
8570813,F,5.4,69,25
5911148,F,5.5,68,24
3284517,F,4.9,69,28
354567,F,5.1,80,22
4370255,F,5.1,52,26
5919678,F,5,57,22
8769108,F,5.2,78,23
3089222,M,5.8,75,27
69744,M,6,73,24
9795416,M,4.7,61,28
7027992,M,5.5,55,13
9602252,M,5.5,79,12
474762,F,5.3,69,13
3493129,F,5.4,60,12
9033521,F,4.6,51,13
7764856,F,6.2,65,14
3509600,F,5.1,65,13
7423596,F,5.1,53,14
8515650,M,5.4,79,21
8168976,M,5.5,73,18
7914201,M,4.7,74,20
2287793,M,4.9,70,19
2858970,M,5.2,63,18
6886938,M,4.6,77,18
9414786,M,4.5,70,18
7502158,M,5.6,69,27
1263388,M,5.5,64,26
4097311,M,5.7,56,26
7024513,F,6,65,27
3017483,F,5.4,77,25
6500795,F,4.5,58,24
4832064,F,5.2,74,28
3721519,F,6,73,22
6698516,F,5.7,75,26
8663264,F,5.1,52,22
4324081,F,5.6,67,23
8733011,M,5.5,61,27
9141386,M,5.1,51,24
8695572,M,4.5,65,28
2836148,M,5.2,70,13
2311200,M,6.1,80,12
4301874,F,4.5,53,13
639383,F,4.8,75,12
9049890,F,4.9,77,13
3105328,F,5.3,76,14
3779521,F,4.7,52,13
3336729,F,6,78,14
4427003,M,4.8,80,21
4982546,M,5.5,59,18
6077011,M,5.5,53,20
2516013,M,4.6,68,19
7144173,M,5.2,52,18
1829550,M,4.7,63,18
8951128,M,5.6,65,18
8744736,M,4.5,64,27
106051,M,5.9,55,26
3314431,M,6.1,79,26
7831402,F,5.9,64,27
5006588,F,5.4,50,25
8020760,F,6,49,24
3778208,F,6,71,28
8913812,F,5,77,22
3254770,F,5.2,70,26
7362743,F,4.7,50,22
3005261,F,5,53,23
2655966,M,4.5,49,27
5821278,M,6.2,68,24
5273106,M,5.9,62,28
2343139,M,5.2,74,13
348202,M,5.2,59,12
7964731,F,5.6,46,13
7054144,F,4.8,55,12
1273840,F,5.5,80,13
3019511,F,4.9,50,14
5856193,F,5.4,77,13
7400695,F,4.5,60,14
5355279,M,5,62,21
8026768,M,4.5,69,18
5353573,M,5.2,68,20
534691,M,6.2,49,19
4884624,M,4.8,45,18
6098171,M,5.6,56,18
8094259,M,4.9,80,18
7795646,M,4.6,63,27
8102496,M,5.2,75,26
9942986,M,4.8,75,26
4615212,F,6.2,52,27
8159212,F,4.5,71,25
3374235,F,5.9,74,24
5011447,F,5.1,76,28
2004026,F,5.6,77,22
884138,F,5.9,70,26
6067874,F,4.7,71,22
2341912,F,5.6,48,23
2424758,M,4.6,77,27
551637,M,5.8,62,24
8966091,M,5.7,53,28
1052158,M,5.7,65,13
556843,M,6.1,72,12
3149633,F,5.2,46,13
2975154,F,6.2,65,12
3721243,F,4.5,67,13
5365170,F,5.2,52,14
6690102,F,5,54,13
6587710,F,4.7,50,14
9140754,M,5.9,56,21
4974063,M,5.6,74,18
3993742,M,5.4,55,20
1472957,M,4.6,73,19
3774242,M,6.2,68,18
6459463,M,5.2,58,18
9106742,M,4.9,69,18
4665161,M,4.7,67,27
3752995,M,5.8,55,26
1992383,M,4.9,65,26
5569382,F,6,53,27
2927306,F,5.4,69,25
8026636,F,5.5,68,24
3694862,F,4.9,69,28
6085007,F,5.1,80,22
6277148,F,5.1,52,26
9015591,F,5,57,22
1738790,F,5.2,78,23
1003269,M,5.8,75,27
6371094,M,6,73,24
301528,M,4.7,61,28
2725362,M,5.5,55,13
8162480,M,5.5,79,12
4878231,F,5.3,69,13
2261673,F,5.4,60,12
6210297,F,4.6,51,13
1376867,F,6.2,65,14
9514403,F,5.1,65,13
8373591,F,5.1,53,14
8676438,M,5.4,79,21
2984029,M,5.5,73,18
5797368,M,4.7,74,20
5169762,M,4.9,70,19
3382059,M,5.2,63,18
5834222,M,4.6,77,18
446080,M,4.5,70,18
8086504,M,5.6,69,27
319232,M,5.5,64,26
6934736,M,5.7,56,26
7371835,F,6,65,27
7836181,F,5.4,77,25
4467563,F,4.5,58,24
6196246,F,5.2,74,28
6412404,F,6,73,22
3618470,F,5.7,75,26
53256,F,5.1,52,22
4953026,F,5.6,67,23
809138,M,5.5,61,27
1643914,M,5.1,51,24
2668449,M,4.5,65,28
8262321,M,5.2,70,13
6075492,M,6.1,80,12
2397162,F,4.5,53,13
1770392,F,4.8,75,12
1453094,F,4.9,77,13
9816183,F,5.3,76,14
4727681,F,4.7,52,13
906352,F,6,78,14
8238128,M,4.8,80,21
8207315,M,5.5,59,18
9370159,M,5.5,53,20
7751446,M,4.6,68,19
8652431,M,5.2,52,18
2904485,M,4.7,63,18
1869404,M,5.6,65,18
4913862,M,4.5,64,27
8570419,M,5.9,55,26
9792244,M,6.1,79,26
2745341,F,5.9,64,27
6005358,F,5.4,50,25
6016877,F,6,49,24
3640052,F,6,71,28
583323,F,5,77,22
4230261,F,5.2,70,26
1990413,F,4.7,50,22
9824579,F,5,53,23
7866916,M,4.5,49,27
5963958,M,6.2,68,24
1405482,M,5.9,62,28
6743935,M,5.2,74,13
1743151,M,5.2,59,12
2706767,F,5.6,46,13
7348238,F,4.8,55,12
4013974,F,5.5,80,13
5515287,F,4.9,50,14
6521246,F,5.4,77,13
6622760,F,4.5,60,14
5349976,M,5,62,21
8341832,M,4.5,69,18
8445697,M,5.2,68,20
4840584,M,6.2,49,19
2216317,M,4.8,45,18
5558627,M,5.6,56,18
9419802,M,4.9,80,18
4286431,M,4.6,63,27
2193117,M,5.2,75,26
8774715,M,4.8,75,26
7509119,F,6.2,52,27
8101004,F,4.5,71,25
1999844,F,5.9,74,24
1472805,F,5.1,76,28
5836051,F,5.6,77,22
7921052,F,5.9,70,26
3361086,F,4.7,71,22
5461215,F,5.6,48,23
5024931,M,4.6,77,27
7909737,M,5.8,62,24
7898827,M,5.7,53,28
1445190,M,5.7,65,13
2962674,M,6.1,72,12
487801,F,5.2,46,13
6945963,F,6.2,65,12
6273418,F,4.5,67,13
8692969,F,5.2,52,14
1354198,F,5,54,13
4368034,F,4.7,50,14
5448458,M,5.9,56,21
520922,M,5.6,74,18
3182892,M,5.4,55,20
4116016,M,4.6,73,19
3018489,M,6.2,68,18
1478590,M,5.2,58,18
6578892,M,4.9,69,18
773340,M,4.7,67,27
4358498,M,5.8,55,26
3529722,M,4.9,65,26
1985224,F,6,53,27
9814733,F,5.4,69,25
6265075,F,5.5,68,24
2623767,F,4.9,69,28
6468386,F,5.1,80,22
1197560,F,5.1,52,26
174249,F,5,57,22
2180080,F,5.2,78,23
8061015,M,5.8,75,27
9914152,M,6,73,24
2410892,M,4.7,61,28
6171087,M,5.5,55,13
45517,M,5.5,79,12
9173712,F,5.3,69,13
3771297,F,5.4,60,12
9641141,F,4.6,51,13
1599918,F,6.2,65,14
4862754,F,5.1,65,13
4268318,F,5.1,53,14
7814627,M,5.4,79,21
9692447,M,5.5,73,18
3329008,M,4.7,74,20
3500294,M,4.9,70,19
8476794,M,5.2,63,18
6366109,M,4.6,77,18
1883962,M,4.5,70,18
6669127,M,5.6,69,27
7438110,M,5.5,64,26
7722256,M,5.7,56,26
5685399,F,6,65,27
4948377,F,5.4,77,25
7461391,F,4.5,58,24
3396567,F,5.2,74,28
1719028,F,6,73,22
712804,F,5.7,75,26
8786502,F,5.1,52,22
5337613,F,5.6,67,23
76186,M,5.5,61,27
9874627,M,5.1,51,24
2629966,M,4.5,65,28
7808498,M,5.2,70,13
4753084,M,6.1,80,12
9003268,F,4.5,53,13
2259570,F,4.8,75,12
4851841,F,4.9,77,13
8548882,F,5.3,76,14
3548253,F,4.7,52,13
7398338,F,6,78,14
1233431,M,4.8,80,21
4750821,M,5.5,59,18
832472,M,5.5,53,20
2654404,M,4.6,68,19
3524633,M,5.2,52,18
5977850,M,4.7,63,18
4076651,M,5.6,65,18
1652982,M,4.5,64,27
7636575,M,5.9,55,26
2175030,M,6.1,79,26
3972522,F,5.9,64,27
3363625,F,5.4,50,25
7627242,F,6,49,24
5341816,F,6,71,28
5919250,F,5,77,22
1902725,F,5.2,70,26
9800172,F,4.7,50,22
9537428,F,5,53,23
5133231,M,4.5,49,27
5667675,M,6.2,68,24
691379,M,5.9,62,28
4691209,M,5.2,74,13
465511,M,5.2,59,12
4171471,F,5.6,46,13
9486880,F,4.8,55,12
8161645,F,5.5,80,13
42801,F,4.9,50,14
3067914,F,5.4,77,13
4629126,F,4.5,60,14
2078332,M,5,62,21
561839,M,4.5,69,18
2579429,M,5.2,68,20
6626826,M,6.2,49,19
4246028,M,4.8,45,18
6102128,M,5.6,56,18
2998721,M,4.9,80,18
8007043,M,4.6,63,27
2332284,M,5.2,75,26
6905216,M,4.8,75,26
6815859,F,6.2,52,27
3602325,F,4.5,71,25
6419267,F,5.9,74,24
8454699,F,5.1,76,28
4692585,F,5.6,77,22
7150404,F,5.9,70,26
5378278,F,4.7,71,22
634956,F,5.6,48,23
1053922,M,4.6,77,27
9567111,M,5.8,62,24
464333,M,5.7,53,28
3548613,M,5.7,65,13
3250825,M,6.1,72,12
2779256,F,5.2,46,13
5713950,F,6.2,65,12
3416412,F,4.5,67,13
3415606,F,5.2,52,14
2845117,F,5,54,13
9293427,F,4.7,50,14
9079644,M,5.9,56,21
9261068,M,5.6,74,18
3116152,M,5.4,55,20
8687351,M,4.6,73,19
9485945,M,6.2,68,18
1582265,M,5.2,58,18
1968287,M,4.9,69,18
4940487,M,4.7,67,27
387902,M,5.8,55,26
9675032,M,4.9,65,26
6515190,F,6,53,27
6857181,F,5.4,69,25
9682694,F,5.5,68,24
7739800,F,4.9,69,28
8168365,F,5.1,80,22
8275206,F,5.1,52,26
3067880,F,5,57,22
9872414,F,5.2,78,23
3077239,M,5.8,75,27
2685132,M,6,73,24
4141856,M,4.7,61,28
174659,M,5.5,55,13
6572796,M,5.5,79,12
9321588,F,5.3,69,13
7460634,F,5.4,60,12
3854455,F,4.6,51,13
2649279,F,6.2,65,14
5109964,F,5.1,65,13
8723265,F,5.1,53,14
3649339,M,5.4,79,21
1579812,M,5.5,73,18
7357369,M,4.7,74,20
7427628,M,4.9,70,19
4757905,M,5.2,63,18
7487787,M,4.6,77,18
6926448,M,4.5,70,18
3307655,M,5.6,69,27
3805509,M,5.5,64,26
6672000,M,5.7,56,26
2805264,F,6,65,27
1755482,F,5.4,77,25
7827104,F,4.5,58,24
4079702,F,5.2,74,28
7527507,F,6,73,22
1121860,F,5.7,75,26
757613,F,5.1,52,22
2814015,F,5.6,67,23
9466338,M,5.5,61,27
4308892,M,5.1,51,24
2330693,M,4.5,65,28
8750132,M,5.2,70,13
9722624,M,6.1,80,12
8516810,F,4.5,53,13
8504847,F,4.8,75,12
9239830,F,4.9,77,13
5343737,F,5.3,76,14
8973339,F,4.7,52,13
8431008,F,6,78,14
26606,M,4.8,80,21
2873302,M,5.5,59,18
3608939,M,5.5,53,20
8078116,M,4.6,68,19
9147344,M,5.2,52,18
3411470,M,4.7,63,18
6390471,M,5.6,65,18
1876554,M,4.5,64,27
3533582,M,5.9,55,26
1760163,M,6.1,79,26
604739,F,5.9,64,27
8969100,F,5.4,50,25
8410728,F,6,49,24
2540626,F,6,71,28
2912235,F,5,77,22
5727769,F,5.2,70,26
1245190,F,4.7,50,22
1100914,F,5,53,23
8032679,M,4.5,49,27
376256,M,6.2,68,24
8572785,M,5.9,62,28
3793053,M,5.2,74,13
7280104,M,5.2,59,12
8417017,F,5.6,46,13
3494982,F,4.8,55,12
9363068,F,5.5,80,13
2339521,F,4.9,50,14
2621542,F,5.4,77,13
3287186,F,4.5,60,14
2631579,M,5,62,21
8580607,M,4.5,69,18
7478078,M,5.2,68,20
4576094,M,6.2,49,19
8200414,M,4.8,45,18
4075762,M,5.6,56,18
601732,M,4.9,80,18
80573,M,4.6,63,27
6647724,M,5.2,75,26
5407532,M,4.8,75,26
9479269,F,6.2,52,27
2307354,F,4.5,71,25
8675453,F,5.9,74,24
9837505,F,5.1,76,28
7059625,F,5.6,77,22
7639553,F,5.9,70,26
408159,F,4.7,71,22
9888654,F,5.6,48,23
4949030,M,4.6,77,27
2385808,M,5.8,62,24
1326142,M,5.7,53,28
8321753,M,5.7,65,13
4972407,M,6.1,72,12
1910424,F,5.2,46,13
1020621,F,6.2,65,12
8945856,F,4.5,67,13
2736794,F,5.2,52,14
7240720,F,5,54,13
5795974,F,4.7,50,14
7734573,M,5.9,56,21
9678495,M,5.6,74,18
8270519,M,5.4,55,20
2429575,M,4.6,73,19
204720,M,6.2,68,18
9890956,M,5.2,58,18
1265358,M,4.9,69,18
5733390,M,4.7,67,27
2741273,M,5.8,55,26
42787,M,4.9,65,26
3568069,F,6,53,27
5158327,F,5.4,69,25
2442104,F,5.5,68,24
6035522,F,4.9,69,28
3414785,F,5.1,80,22
8578243,F,5.1,52,26
3068252,F,5,57,22
7070583,F,5.2,78,23
8373570,M,5.8,75,27
5894545,M,6,73,24
2920536,M,4.7,61,28
8255933,M,5.5,55,13
2150320,M,5.5,79,12
2050477,F,5.3,69,13
6777355,F,5.4,60,12
1396463,F,4.6,51,13
7030745,F,6.2,65,14
562581,F,5.1,65,13
3022052,F,5.1,53,14
667822,M,5.4,79,21
47603,M,5.5,73,18
5492490,M,4.7,74,20
2887266,M,4.9,70,19
2106064,M,5.2,63,18
1924709,M,4.6,77,18
3123788,M,4.5,70,18
5209506,M,5.6,69,27
8151607,M,5.5,64,26
6157211,M,5.7,56,26
407222,F,6,65,27
8334590,F,5.4,77,25
4366651,F,4.5,58,24
6297269,F,5.2,74,28
5025420,F,6,73,22
868717,F,5.7,75,26
9873764,F,5.1,52,22
1667598,F,5.6,67,23
7609950,M,5.5,61,27
6488594,M,5.1,51,24
2307069,M,4.5,65,28
9961498,M,5.2,70,13
9780781,M,6.1,80,12
2609175,F,4.5,53,13
9016980,F,4.8,75,12
1194000,F,4.9,77,13
2196086,F,5.3,76,14
6047611,F,4.7,52,13
8840091,F,6,78,14
3880214,M,4.8,80,21
1502532,M,5.5,59,18
2154447,M,5.5,53,20
8120553,M,4.6,68,19
375121,M,5.2,52,18
7238923,M,4.7,63,18
6063247,M,5.6,65,18
9833445,M,4.5,64,27
954402,M,5.9,55,26
6957966,M,6.1,79,26
5205910,F,5.9,64,27
2008307,F,5.4,50,25
4843721,F,6,49,24
6740497,F,6,71,28
8100053,F,5,77,22
7966604,F,5.2,70,26
2932628,F,4.7,50,22
9023365,F,5,53,23
5686274,M,4.5,49,27
7935914,M,6.2,68,24
8706609,M,5.9,62,28
8881785,M,5.2,74,13
8364984,M,5.2,59,12
5599386,F,5.6,46,13
5241897,F,4.8,55,12
1970807,F,5.5,80,13
629608,F,4.9,50,14
4411445,F,5.4,77,13
5285747,F,4.5,60,14
874300,M,5,62,21
8511576,M,4.5,69,18
6443875,M,5.2,68,20
9285284,M,6.2,49,19
819012,M,4.8,45,18
3496597,M,5.6,56,18
3533717,M,4.9,80,18
9613645,M,4.6,63,27
67025,M,5.2,75,26
9482267,M,4.8,75,26
868538,F,6.2,52,27
7769714,F,4.5,71,25
9589315,F,5.9,74,24
7418037,F,5.1,76,28
5801272,F,5.6,77,22
3095321,F,5.9,70,26
8783229,F,4.7,71,22
4770223,F,5.6,48,23
1073549,M,4.6,77,27
9456701,M,5.8,62,24
3853461,M,5.7,53,28
5168311,M,5.7,65,13
8965084,M,6.1,72,12
2641680,F,5.2,46,13
7468311,F,6.2,65,12
1955511,F,4.5,67,13
64530,F,5.2,52,14
2991001,F,5,54,13
9738600,F,4.7,50,14
7569169,M,5.9,56,21
9279065,M,5.6,74,18
9615121,M,5.4,55,20
3356260,M,4.6,73,19
1569356,M,6.2,68,18
5534804,M,5.2,58,18
7360160,M,4.9,69,18
6129453,M,4.7,67,27
4768878,M,5.8,55,26
9801989,M,4.9,65,26
2620257,F,6,53,27
3693001,F,5.4,69,25
6883336,F,5.5,68,24
8883723,F,4.9,69,28
5171513,F,5.1,80,22
1888688,F,5.1,52,26
7518824,F,5,57,22
5978423,F,5.2,78,23
2216048,M,5.8,75,27
8308308,M,6,73,24
6096524,M,4.7,61,28
721783,M,5.5,55,13
2915019,M,5.5,79,12
3510628,F,5.3,69,13
467906,F,5.4,60,12
1953664,F,4.6,51,13
9482876,F,6.2,65,14
4671492,F,5.1,65,13
460964,F,5.1,53,14
7312422,M,5.4,79,21
4341906,M,5.5,73,18
5814514,M,4.7,74,20
2126847,M,4.9,70,19
5190771,M,5.2,63,18
1878606,M,4.6,77,18
860594,M,4.5,70,18
1679008,M,5.6,69,27
7107881,M,5.5,64,26
5320898,M,5.7,56,26
2361149,F,6,65,27
9797989,F,5.4,77,25
9811491,F,4.5,58,24
5386186,F,5.2,74,28
7981811,F,6,73,22
2863052,F,5.7,75,26
6459479,F,5.1,52,22
2170466,F,5.6,67,23
6324561,M,5.5,61,27
8061912,M,5.1,51,24
6203578,M,4.5,65,28
3442036,M,5.2,70,13
3925448,M,6.1,80,12
7004087,F,4.5,53,13
2966111,F,4.8,75,12
403658,F,4.9,77,13
2533052,F,5.3,76,14
288643,F,4.7,52,13
